num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S050705,2025-05-02,20:15:00,CALL. DUQUESA DE PARCENT / CALL. LOS YEBENES,10,LATINA,Colisión lateral,Despejado,436166,4471980,true,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S050706,2025-05-02,20:00:00,CALL. ANTONIO LOPEZ,12,USERA,Colisión lateral,Nublado,440438,4471310,false,false,false,Turismo,Desconocido,5
2025S050707,2025-05-02,20:50:00,CALL. SANCHO DAVILA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,443868,4475197,false,false,false,"Autobús, Turismo",Desconocido,5
2025S050708,2025-05-02,19:45:00,AVDA. CARABANCHEL ALTO / AVDA. PESETA,11,CARABANCHEL,Otro,Despejado,436025,4468252,false,false,false,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente,3
2025S050709,2025-05-02,21:30:00,CALL. FERNANDO DELGADO / CALL. MONSEÑOR OSCAR ROMERO,11,CARABANCHEL,Colisión lateral,Despejado,436479,4470732,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S050710,2025-05-02,19:55:00,GLORIETA M-201 CON AV. MARCONI,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,450892,4475313,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S050711,2025-05-02,21:15:00,CALL. PRINCESA,1,CENTRO,Alcance,Despejado,439539,4475267,false,false,false,"Bicicleta, Turismo",Desconocido,5
2025S050712,2025-05-02,20:40:00,AVDA. NAZARET / CALL. REYES MAGOS,3,RETIRO,Colisión fronto-lateral,Despejado,442723,4473580,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S050716,2025-05-02,21:15:00,CALL. EL SALVADOR / CALL. CONCEPCION JERONIMA,1,CENTRO,Colisión fronto-lateral,Despejado,440069,4473943,false,false,false,"Bicicleta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S050718,2025-05-02,20:50:00,CALL. LAS SANTERAS / CTRA. M-203,19,VICÁLVARO,Choque contra obstáculo fijo,Nublado,450289,4471080,false,false,false,Turismo,Asistencia sanitaria ambulatoria con posterioridad,4
2025S050719,2025-05-02,21:48:00,PLAZA. COLON / PASEO. RECOLETOS,1,CENTRO,Alcance,Despejado,441412,4475139,false,false,false,"Bicicleta, Turismo",Ingreso inferior o igual a 24 horas,1
2025S050720,2025-05-02,18:00:00,AVDA. SAN LUIS,16,HORTALEZA,Colisión lateral,Despejado,444284,4480259,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S050721,2025-05-02,22:15:00,AVDA. PESETA / CALL. LONJA DE LA SEDA,10,LATINA,Atropello a animal,Despejado,435152,4468618,false,false,false,VMU eléctrico,Desconocido,5
2025S050722,2025-05-02,23:00:00,PLAZA. MAYOR DE BARAJAS,21,BARAJAS,Choque contra obstáculo fijo,Despejado,451002,4480495,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S050723,2025-05-02,22:30:00,CALL. SEGOVIA / PASEO. VIRGEN DEL PUERTO,2,ARGANZUELA,Alcance,Despejado,438787,4473956,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S050736,2025-05-02,23:00:00,AVDA. ASTURIAS / CALL. ANTONIO LANZUELA,6,TETUÁN,Colisión fronto-lateral,Despejado,441324,4479851,false,false,false,Motocicleta > 125cc,Asistencia sanitaria sólo en el lugar del accidente,3
2025S050758,2025-05-02,23:49:00,CALL. MARIA DE MOLINA / TUNEL DE MARIA MOLINA SENTIDO A-2,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,443191,4476835,false,false,false,Turismo,Fallecido 24 horas,10
2025S050765,2025-05-02,22:10:00,CALL. JULIAN CAMARILLO,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,446523,4476145,false,false,false,"Tractocamión, Turismo",Desconocido,5
2025S050777,2025-05-02,23:33:00,PLAZA. DOCTOR MARAÑON / PASEO. CASTELLANA,4,SALAMANCA,Alcance,Nublado,441448,4476563,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S050914,2025-05-02,22:30:00,AVDA. PALOMERAS,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,444283,4470991,false,false,false,"Turismo, VMU eléctrico",Desconocido,5
2025S050928,2025-05-02,23:13:00,AVDA. AVIACION,10,LATINA,Colisión lateral,Despejado,434367,4469586,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S051087,2025-05-02,13:45:00,CALL. RAQUEL MELLER,15,CIUDAD LINEAL,Alcance,Despejado,444218,4475916,false,false,false,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S050827,2025-05-03,01:45:00,AVDA. TRECE ROSAS,15,CIUDAD LINEAL,Otro,,445046,4475005,false,false,false,"Camión rígido, Turismo",Desconocido,5
2025S050830,2025-05-03,02:00:00,PASEO. CASTELLANA,6,TETUÁN,Choque contra obstáculo fijo,,441515,4479577,false,false,false,Turismo,Desconocido,5
2025S050972,2025-05-03,02:15:00,AVDA. MONTECARMELO,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,,440889,4483808,false,false,false,Turismo,Desconocido,5
2025S050990,2025-05-03,04:20:00,AVDA. POBLADOS / AUTOV. A-42,10,LATINA,Vuelco,Despejado,438936,4469470,true,false,false,Turismo,Atención en urgencias sin posterior ingreso,6
2025S051045,2025-05-03,06:25:00,AVDA. GENERAL PERON,6,TETUÁN,Alcance,Despejado,441198,4478184,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051083,2025-05-03,10:15:00,CALL. ARROYO FONTARRON,14,MORATALAZ,Choque contra obstáculo fijo,,444957,4472545,false,false,false,Camión rígido,Desconocido,5
2025S051096,2025-05-03,07:40:00,GTA. VALLE DE ORO,11,CARABANCHEL,Alcance,Despejado,437992,4471105,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051097,2025-05-03,10:05:00,AVDA. POBLADOS,10,LATINA,Colisión fronto-lateral,Despejado,435460,4470704,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S051120,2025-05-03,11:40:00,AVDA. CANTABRIA,21,BARAJAS,Choque contra obstáculo fijo,Despejado,450387,4478698,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S051122,2025-05-03,13:00:00,CALL. MARIA DE LAS MERCEDES DE BORBON / CALL. JOSEFINA ALDECOA,16,HORTALEZA,Caída,Despejado,447975,4482641,false,false,true,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S051123,2025-05-03,13:35:00,PASEO. SANTA MARIA DE LA CABEZA / AUTOV. M-30,12,USERA,Alcance,Despejado,440212,4471843,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051124,2025-05-03,12:25:00,CALL. CERVANTES,1,CENTRO,Atropello a persona,Despejado,440915,4473976,false,false,true,Camión rígido,Sin asistencia sanitaria,1
2025S051125,2025-05-03,13:42:00,AVDA. LOGROÑO / AVDA. AMERICA,16,HORTALEZA,Alcance,Despejado,448329,4477875,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S051127,2025-05-03,15:00:00,AVDA. DEMOCRACIA / AUTOV. A-3,19,VICÁLVARO,Caída,Despejado,447492,4471409,false,false,false,Motocicleta > 125cc,Atención en urgencias sin posterior ingreso,6
2025S051128,2025-05-03,16:25:00,CALL. GENERAL ORAA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,442245,4476373,false,false,false,Camión rígido,Sin asistencia sanitaria,1
2025S051129,2025-05-03,17:10:00,CALL. DOCTOR ESQUERDO,4,SALAMANCA,Colisión lateral,Despejado,443294,4475200,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S051130,2025-05-03,14:55:00,CTRA. M-301,17,VILLAVERDE,Caída,Despejado,442887,4466328,false,false,false,Bicicleta,Ingreso inferior o igual a 24 horas,7
2025S051135,2025-05-03,19:00:00,GTA. PIRAMIDES,2,ARGANZUELA,Alcance,,439415,4472468,false,false,false,Turismo,Desconocido,5
2025S051137,2025-05-03,18:50:00,CALL. HERMANOS GARCIA NOBLEJAS,15,CIUDAD LINEAL,Alcance,Despejado,445988,4476358,false,false,false,Turismo,Desconocido,5
2025S051138,2025-05-03,18:45:00,CALL. FRANCISCO VILLAESPESA / CALL. JOSE MARIA PEREDA,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,445066,4475573,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S051150,2025-05-03,18:00:00,CALL. MESTANZA,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,442671,4470222,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S051153,2025-05-03,19:15:00,CALL. BARCELO,1,CENTRO,Choque contra obstáculo fijo,Se desconoce,440641,4475329,false,false,false,Turismo,Desconocido,5
2025S051156,2025-05-03,18:05:00,CALL. GRAN VIA / CALL. SILVA,1,CENTRO,Atropello a persona,Nublado,440043,4474719,false,false,true,,Desconocido,3
2025S051168,2025-05-03,18:50:00,CALL. CARTAGENA / CALL. ERASO,4,SALAMANCA,Colisión fronto-lateral,Despejado,443147,4476212,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S051182,2025-05-03,20:45:00,CALL. CHILE,5,CHAMARTÍN,Choque contra obstáculo fijo,Nublado,442693,4478763,false,false,false,Turismo,Desconocido,1
2025S051202,2025-05-03,21:00:00,CALL. CUEVAS DEL ALMANZORA / CALL. PURCHENA,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,443802,4480561,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S051217,2025-05-03,21:39:00,CALL. MORATIN,1,CENTRO,Colisión frontal,Nublado,441111,4473787,false,false,false,"Bicicleta, Turismo",Desconocido,1
2025S051224,2025-05-03,22:45:00,CALL. MAYOR,1,CENTRO,Caída,Lluvia débil,439743,4474122,false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S045363,2025-05-04,06:10:00,AVDA. REAL DE PINTO / CALL. VALLE DE TOBALINA,17,VILLAVERDE,Colisión fronto-lateral,Despejado,439315,4464790,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S050525,2025-05-04,03:50:00,CALL. CLAUDIO COELLO,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,441841,4475921,false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S051400,2025-05-04,01:37:00,CALL. MARIA DEL CARMEN / CALL. CAMPILLO,10,LATINA,Colisión fronto-lateral,Nublado,437852,4473210,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S051432,2025-05-04,02:16:00,CALL. MAQUEDA,10,LATINA,Choque contra obstáculo fijo,Nublado,434962,4471748,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S051446,2025-05-04,05:08:00,CTRA. M-616 / CALL. MARIE CURIE,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,,442171,4489324,false,false,false,Turismo,Desconocido,5
2025S051458,2025-05-04,06:40:00,PLAZA. ESPAÑA,1,CENTRO,Choque contra obstáculo fijo,Despejado,439603,4474932,false,false,false,Turismo,Atención en urgencias sin posterior ingreso,6
2025S051471,2025-05-04,06:30:00,CMNO. VALDERRIBAS,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,444211,4472068,false,false,false,Turismo,Desconocido,5
2025S051499,2025-05-04,08:00:00,CALL. CRUZ / CALL. ESPOZ Y MINA,1,CENTRO,Atropello a persona,Nublado,440416,4474073,false,false,true,Camión rígido,Sin asistencia sanitaria,1
2025S051510,2025-05-04,09:41:00,AVDA. ENTREVIAS / CALL. TIMOTEO PEREZ RUBIO,13,PUENTE DE VALLECAS,Caída,Lluvia débil,442971,4471109,false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,3
2025S051576,2025-05-04,10:47:00,CALL. GANDO,10,LATINA,Colisión lateral,Lluvia débil,434902,4469779,false,false,false,Turismo,Desconocido,5
2025S051579,2025-05-04,09:35:00,IDB. PASEO DE LA VAGUADA / PLAZA. JUAN PABLO FORNER,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia débil,439875,4481353,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051580,2025-05-04,10:20:00,AUTOV. M-30,5,CHAMARTÍN,Solo salida de la vía,Lluvia débil,443926,4477343,false,false,false,Turismo,Desconocido,5
2025S051581,2025-05-04,10:55:00,PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBERÍ,Caída,Nublado,440969,4476272,false,false,false,Ciclomotor,Desconocido,5
2025S051583,2025-05-04,11:30:00,CALL. SANTIAGO DE COMPOSTELA / CALL. ISLA DE AROSA,8,FUENCARRAL-EL PARDO,Alcance,Nublado,439458,4481298,false,false,false,"Motocicleta > 125cc, Todo terreno",Asistencia sanitaria sólo en el lugar del accidente,1
2025S051584,2025-05-04,12:00:00,CALL. ARROYO FONTARRON,14,MORATALAZ,Caída,Nublado,446327,4471743,false,false,false,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente,3
2025S051585,2025-05-04,12:20:00,AVDA. POBLADOS / CALL. ALISEDA,11,CARABANCHEL,Colisión lateral,Lluvia débil,437042,4469469,false,false,false,"Autobús, Furgoneta",Sin asistencia sanitaria,1
2025S051586,2025-05-04,11:30:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Alcance,Despejado,443356,4472085,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051587,2025-05-04,12:20:00,CALL. HERNANDEZ DE TEJADA / CALL. ARTURO SORIA,15,CIUDAD LINEAL,Atropello a persona,Despejado,444876,4477639,false,false,true,Motocicleta > 125cc,Sin asistencia sanitaria,1
2025S051588,2025-05-04,11:23:00,CALL. AYALA / CALL. CLAUDIO COELLO,4,SALAMANCA,Colisión fronto-lateral,Despejado,441791,4475470,false,false,false,"Bicicleta, Turismo",Sin asistencia sanitaria,1
2025S051589,2025-05-04,13:00:00,INTER. AEROPUERTO T-1,21,BARAJAS,Alcance,Nublado,451508,4479610,false,false,false,Turismo,Desconocido,5
2025S051590,2025-05-04,13:15:00,AUTOV. M-30,2,ARGANZUELA,Caída,Se desconoce,439673,4472208,false,false,false,Motocicleta hasta 125cc,Atención en urgencias sin posterior ingreso,6
2025S051591,2025-05-04,12:16:00,CALL. ALCANTARA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,442809,4475277,true,false,false,Bicicleta,Atención en urgencias sin posterior ingreso,6
2025S051592,2025-05-04,14:10:00,AVDA. CANILLEJAS A VICALVARO / CALL. VERSALLES,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,448156,4474608,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S051595,2025-05-04,16:10:00,CMNO. VALDERRIBAS / CALL. JOSE PAULETE,13,PUENTE DE VALLECAS,Alcance,Nublado,444375,4471713,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051605,2025-05-04,16:00:00,GTA. MARQUES DE VADILLO,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,439560,4472414,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S051606,2025-05-04,16:30:00,CALL. JUAN BAUTISTA DE TOLEDO / CALL. LUIS CABRERA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442852,4477200,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S051607,2025-05-04,15:40:00,PASEO. CASTELLANA,5,CHAMARTÍN,Alcance,,441437,4477683,false,false,false,Turismo,Desconocido,5
2025S051609,2025-05-04,14:15:00,CALL. TREVIANA,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,444191,4477707,false,false,false,Turismo,Desconocido,5
2025S051623,2025-05-04,18:05:00,CALL. FRANCOS RODRIGUEZ,6,TETUÁN,Atropello a persona,Despejado,440087,4478675,false,false,true,Autobús,Sin asistencia sanitaria,1
2025S051624,2025-05-04,16:45:00,AVDA. ALBERTO ALCOCER,5,CHAMARTÍN,Choque contra obstáculo fijo,Nublado,441935,4478889,false,false,false,"Furgoneta, Todo terreno",Desconocido,1
2025S051626,2025-05-04,19:02:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,437388,4476786,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S051627,2025-05-04,18:00:00,CALL. BRAVO MURILLO / GTA. CUATRO CAMINOS,6,TETUÁN,Colisión lateral,Despejado,440313,4477649,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051629,2025-05-04,18:38:00,CALL. ARRIAGA,15,CIUDAD LINEAL,Colisión múltiple,Despejado,445280,4475368,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S051641,2025-05-04,19:30:00,CTRA. VILLAVERDE A VALLECAS,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Nublado,446329,4469622,false,false,false,Turismo,Atención en urgencias sin posterior ingreso,6
2025S051647,2025-05-04,21:00:00,AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII,3,RETIRO,Colisión fronto-lateral,Despejado,441547,4473120,false,false,false,Turismo,Desconocido,5
2025S051652,2025-05-04,21:00:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. JOSEFINA ALDECOA,16,HORTALEZA,Alcance,Nublado,447922,4483320,false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S051666,2025-05-04,21:05:00,CALL. MARQUES DE VIANA,6,TETUÁN,Colisión fronto-lateral,,440653,4479200,false,false,false,"Turismo, VMU eléctrico",Desconocido,1
2025S051670,2025-05-04,22:00:00,AUTOV. M-30,13,PUENTE DE VALLECAS,Colisión múltiple,Despejado,443710,4472971,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051714,2025-05-04,23:24:00,CALL. PEÑA AMBOTE / CALL. VILLAR DEL POZO,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,447110,4469616,false,false,false,"Bicicleta EPAC (pedaleo asistido), Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S052380,2025-05-04,14:50:00,AVDA. BETANZOS,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,439603,4481152,false,false,false,"Ciclomotor, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S063643,2025-05-04,14:05:00,CALL. AÑIL,16,HORTALEZA,Otro,Despejado,447732,4478692,false,false,false,Turismo,Desconocido,5
2025S051703,2025-05-05,00:20:00,CALL. AZCONA,4,SALAMANCA,Colisión fronto-lateral,Despejado,443284,4476214,false,false,false,"Bicicleta, Turismo",Sin asistencia sanitaria,1
2025S051718,2025-05-05,03:28:00,PLAZA. COLON / PASEO. RECOLETOS,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,441448,4475119,true,false,false,Motocicleta hasta 125cc,Asistencia sanitaria sólo en el lugar del accidente,3
2025S051737,2025-05-05,08:10:00,CALL. DOCTOR SALGADO / CALL. SIERRA DE LOS FILABRES,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,443609,4472089,false,false,false,"Furgoneta, Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S051746,2025-05-05,07:50:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. HERMANOS GARCIA NOBLEJAS,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,446812,4474883,false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso superior a 24 horas,1
2025S051748,2025-05-05,08:20:00,CALL. RIBERA DEL MANZANARES,9,MONCLOA-ARAVACA,Alcance,Despejado,438226,4475229,false,false,false,"Turismo, VMU eléctrico",Sin asistencia sanitaria,1
2025S051750,2025-05-05,08:50:00,CALL. FENELON / CALL. NICOLASA GOMEZ,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,448165,4476500,false,false,false,Turismo,Desconocido,5
2025S051758,2025-05-05,09:00:00,CALL. FERMIN CABALLERO,8,FUENCARRAL-EL PARDO,Atropello a persona,Nublado,439001,4481170,false,false,true,Ciclomotor,Sin asistencia sanitaria,1
2025S051763,2025-05-05,10:13:00,AUTOV. M-30,11,CARABANCHEL,Choque contra obstáculo fijo,,439858,4471945,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051766,2025-05-05,09:13:00,CALL. SALLABERRY,11,CARABANCHEL,Colisión lateral,Nublado,438861,4471795,false,false,false,"Camión rígido, Turismo",Desconocido,5
2025S051773,2025-05-05,11:00:00,PLAZA. JOSE MARIA SOLER / CSCUL. ALFONSO XII,5,CHAMARTÍN,Alcance,Despejado,443352,4478896,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S051783,2025-05-05,07:25:00,RONDA. TOLEDO / CALL. GASOMETRO,2,ARGANZUELA,Colisión lateral,Despejado,439865,4473063,false,false,false,Turismo,Desconocido,5
2025S051800,2025-05-05,10:10:00,PLAZA. CONDE DE CASAL(CENTRAL),3,RETIRO,Colisión lateral,,443135,4473111,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051802,2025-05-05,11:45:00,PLAZA. CRISTO REY / CALL. ISAAC PERAL,7,CHAMBERÍ,Colisión fronto-lateral,Nublado,439143,4476729,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051810,2025-05-05,11:43:00,CALL. ALCORISA / CALL. MONTALBOS,16,HORTALEZA,Atropello a persona,Despejado,445623,4479510,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S051812,2025-05-05,11:20:00,AUTOV. M-30,4,SALAMANCA,Alcance,Nublado,444075,4476773,false,false,false,"Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S051831,2025-05-05,12:35:00,CALL. EMBAJADORES / CALL. SANTA CATALINA,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,442526,4468976,false,false,false,"Bicicleta, Furgoneta",Asistencia sanitaria sólo en el lugar del accidente,1
2025S051834,2025-05-05,11:20:00,CALL. HUERTAS,1,CENTRO,Choque contra obstáculo fijo,Despejado,440779,4473885,false,false,false,Camión rígido,Desconocido,5
2025S051839,2025-05-05,13:05:00,CALL. PEDRO LABORDE,13,PUENTE DE VALLECAS,Alcance,LLuvia intensa,444866,4470884,false,false,false,Turismo,Desconocido,5
2025S051841,2025-05-05,11:50:00,CALL. MONASTERIO DE OSEIRA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Nublado,440922,4484482,false,false,false,Todo terreno,Sin asistencia sanitaria,1
2025S051849,2025-05-05,12:50:00,PLAZA. GRECIA / AVENIDA DE NIZA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,448435,4476183,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S051851,2025-05-05,12:10:00,PLAZA. REPUBLICA DOMINICANA / CALL. PRINCIPE DE VERGARA,5,CHAMARTÍN,Colisión fronto-lateral,Nublado,442619,4478860,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria ambulatoria con posterioridad,1
2025S051861,2025-05-05,11:30:00,CALL. SAN ERASMO,17,VILLAVERDE,Colisión fronto-lateral,Despejado,440001,4464941,false,false,true,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S051862,2025-05-05,14:15:00,CALL. FUENTE CARRANTONA / CALL. HACIENDA DE PAVONES,14,MORATALAZ,Colisión lateral,Lluvia débil,445976,4472369,false,false,false,"Autobús, Turismo",Desconocido,5
2025S051872,2025-05-05,13:50:00,CALL. FUENTE DEL BERRO,4,SALAMANCA,Colisión lateral,Nublado,443100,4475310,false,false,false,"Camión rígido, Turismo",Sin asistencia sanitaria,1
